in s,C4 in V
4.993620E-03,2.51855E-02
4.993712E-03,2.37207E-02
4.993804E-03,2.22559E-02
4.993896E-03,2.42090E-02
4.993988E-03,2.37207E-02
4.994080E-03,2.37207E-02
4.994172E-03,2.27441E-02
4.994264E-03,2.27441E-02
4.994356E-03,2.22559E-02
4.994448E-03,2.42090E-02
4.994540E-03,2.37207E-02
4.994632E-03,2.51855E-02
4.994724E-03,2.37207E-02
4.994816E-03,2.42090E-02
4.994908E-03,2.27441E-02
4.995000E-03,2.27441E-02
4.995092E-03,2.22559E-02
4.995184E-03,2.37207E-02
4.995276E-03,2.51855E-02
4.995368E-03,2.32324E-02
4.995460E-03,2.51855E-02
4.995552E-03,2.46973E-02
4.995644E-03,2.32324E-02
4.995736E-03,2.46973E-02
4.995828E-03,2.32324E-02
4.995920E-03,2.22559E-02
4.996012E-03,2.66504E-02
4.996104E-03,2.56738E-02
4.996196E-03,2.42090E-02
4.996288E-03,2.51855E-02
4.996380E-03,2.37207E-02
4.996472E-03,2.42090E-02
4.996564E-03,2.37207E-02
4.996656E-03,2.42090E-02
4.996748E-03,2.17676E-02
4.996840E-03,2.46973E-02
4.996932E-03,2.27441E-02
4.997024E-03,2.37207E-02
4.997116E-03,2.27441E-02
4.997208E-03,2.27441E-02
4.997300E-03,2.22559E-02
4.997392E-03,2.22559E-02
4.997484E-03,2.37207E-02
4.997576E-03,2.37207E-02
4.997668E-03,2.32324E-02
4.997760E-03,2.42090E-02
4.997852E-03,2.27441E-02
4.997944E-03,2.27441E-02
4.998036E-03,2.32324E-02
4.998128E-03,2.37207E-02
4.998220E-03,2.32324E-02
4.998312E-03,2.37207E-02
4.998404E-03,2.51855E-02
4.998496E-03,2.27441E-02
4.998588E-03,2.37207E-02
4.998680E-03,2.66504E-02
4.998772E-03,2.37207E-02
4.998864E-03,2.37207E-02
4.998956E-03,2.27441E-02
4.999048E-03,2.42090E-02
4.999140E-03,2.37207E-02
4.999232E-03,2.22559E-02
4.999324E-03,2.22559E-02
4.999416E-03,2.32324E-02
4.999508E-03,2.51855E-02
4.999600E-03,2.46973E-02
4.999692E-03,2.32324E-02
4.999784E-03,2.22559E-02
4.999876E-03,2.17676E-02
4.999968E-03,2.37207E-02
5.000060E-03,2.37207E-02
5.000152E-03,2.22559E-02
5.000244E-03,2.22559E-02
5.000336E-03,2.37207E-02
5.000428E-03,2.27441E-02
5.000520E-03,2.32324E-02
5.000612E-03,2.17676E-02
5.000704E-03,2.32324E-02
5.000796E-03,2.37207E-02
5.000888E-03,2.22559E-02
5.000980E-03,2.46973E-02
5.001072E-03,2.42090E-02
5.001164E-03,2.22559E-02
5.001256E-03,2.32324E-02
5.001348E-03,2.37207E-02
5.001440E-03,2.37207E-02
5.001532E-03,2.32324E-02
5.001624E-03,2.46973E-02
5.001716E-03,2.37207E-02
5.001808E-03,2.42090E-02
5.001900E-03,2.17676E-02
5.001992E-03,2.27441E-02
5.002084E-03,2.37207E-02
5.002176E-03,2.37207E-02
5.002268E-03,2.17676E-02
5.002360E-03,2.42090E-02
5.002452E-03,2.27441E-02
5.002544E-03,2.32324E-02
5.002636E-03,2.22559E-02
5.002728E-03,2.07910E-02
5.002820E-03,2.22559E-02
5.002912E-03,2.37207E-02
5.003004E-03,2.32324E-02
5.003096E-03,2.42090E-02
5.003188E-03,2.27441E-02
5.003280E-03,2.42090E-02
5.003372E-03,2.51855E-02
5.003464E-03,2.46973E-02
5.003556E-03,2.27441E-02
5.003648E-03,2.51855E-02
5.003740E-03,2.37207E-02
5.003832E-03,2.32324E-02
5.003924E-03,2.32324E-02
5.004016E-03,2.42090E-02
5.004108E-03,2.27441E-02
5.004200E-03,2.32324E-02
5.004292E-03,2.07910E-02
5.004384E-03,2.51855E-02
5.004476E-03,2.37207E-02
5.004568E-03,2.46973E-02
5.004660E-03,2.32324E-02
5.004752E-03,2.46973E-02
5.004844E-03,2.12793E-02
5.004936E-03,2.12793E-02
5.005028E-03,2.27441E-02
5.005120E-03,2.17676E-02
5.005212E-03,2.22559E-02
5.005304E-03,2.22559E-02
5.005396E-03,2.32324E-02
5.005488E-03,2.32324E-02
5.005580E-03,2.17676E-02
5.005672E-03,2.32324E-02
5.005764E-03,2.37207E-02
5.005856E-03,2.42090E-02
5.005948E-03,2.27441E-02
5.006040E-03,2.27441E-02
5.006132E-03,2.27441E-02
5.006224E-03,2.27441E-02
5.006316E-03,2.37207E-02
5.006408E-03,2.56738E-02
5.006500E-03,2.46973E-02
5.006592E-03,2.51855E-02
5.006684E-03,2.46973E-02
5.006776E-03,2.22559E-02
5.006868E-03,2.32324E-02
5.006960E-03,2.27441E-02
5.007052E-03,2.32324E-02
5.007144E-03,2.27441E-02
5.007236E-03,2.22559E-02
5.007328E-03,2.37207E-02
5.007420E-03,2.27441E-02
5.007512E-03,2.37207E-02
5.007604E-03,2.22559E-02
5.007696E-03,2.32324E-02
5.007788E-03,2.12793E-02
5.007880E-03,2.22559E-02
5.007972E-03,2.37207E-02
5.008064E-03,2.37207E-02
5.008156E-03,2.32324E-02
5.008248E-03,2.17676E-02
5.008340E-03,2.27441E-02
5.008432E-03,2.46973E-02
5.008524E-03,2.37207E-02
5.008616E-03,2.27441E-02
5.008708E-03,2.37207E-02
5.008800E-03,2.46973E-02
5.008892E-03,2.27441E-02
5.008984E-03,2.51855E-02
5.009076E-03,2.37207E-02
5.009168E-03,2.22559E-02
5.009260E-03,2.22559E-02
5.009352E-03,2.51855E-02
5.009444E-03,2.12793E-02
5.009536E-03,2.46973E-02
5.009628E-03,2.51855E-02
5.009720E-03,2.37207E-02
5.009812E-03,2.37207E-02
5.009904E-03,2.51855E-02
5.009996E-03,2.27441E-02
5.010088E-03,2.32324E-02
5.010180E-03,2.37207E-02
5.010272E-03,2.22559E-02
5.010364E-03,2.32324E-02
5.010456E-03,2.27441E-02
5.010548E-03,2.32324E-02
5.010640E-03,2.37207E-02
5.010732E-03,2.32324E-02
5.010824E-03,2.32324E-02
5.010916E-03,2.27441E-02
5.011008E-03,2.51855E-02
5.011100E-03,2.37207E-02
5.011192E-03,2.27441E-02
5.011284E-03,2.27441E-02
5.011376E-03,2.56738E-02
5.011468E-03,2.46973E-02
5.011560E-03,2.42090E-02
5.011652E-03,2.56738E-02
5.011744E-03,2.51855E-02
5.011836E-03,2.42090E-02
5.011928E-03,2.42090E-02
5.012020E-03,2.51855E-02
5.012112E-03,2.37207E-02
5.012204E-03,2.32324E-02
5.012296E-03,2.32324E-02
5.012388E-03,2.46973E-02
5.012480E-03,2.56738E-02
5.012572E-03,2.27441E-02
5.012664E-03,2.32324E-02
5.012756E-03,2.17676E-02
5.012848E-03,2.42090E-02
5.012940E-03,2.27441E-02
5.013032E-03,2.22559E-02
5.013124E-03,2.42090E-02
5.013216E-03,2.37207E-02
5.013308E-03,2.37207E-02
5.013400E-03,2.42090E-02
5.013492E-03,2.46973E-02
5.013584E-03,2.27441E-02
5.013676E-03,2.37207E-02
5.013768E-03,2.42090E-02
5.013860E-03,2.22559E-02
5.013952E-03,2.22559E-02
5.014044E-03,2.37207E-02
5.014136E-03,2.42090E-02
5.014228E-03,2.32324E-02
5.014320E-03,2.37207E-02
5.014412E-03,2.42090E-02
5.014504E-03,2.46973E-02
5.014596E-03,2.27441E-02
5.014688E-03,2.66504E-02
5.014780E-03,2.42090E-02
5.014872E-03,2.51855E-02
5.014964E-03,2.42090E-02
5.015056E-03,2.27441E-02
5.015148E-03,2.42090E-02
5.015240E-03,2.32324E-02
5.015332E-03,2.37207E-02
5.015424E-03,2.37207E-02
5.015516E-03,2.37207E-02
5.015608E-03,2.32324E-02
5.015700E-03,2.42090E-02
5.015792E-03,2.37207E-02
5.015884E-03,2.37207E-02
5.015976E-03,2.07910E-02
5.016068E-03,2.37207E-02
5.016160E-03,2.32324E-02
5.016252E-03,2.37207E-02
5.016344E-03,2.42090E-02
5.016436E-03,2.32324E-02
5.016528E-03,2.37207E-02
5.016620E-03,2.17676E-02
5.016712E-03,2.37207E-02
5.016804E-03,2.51855E-02
5.016896E-03,2.42090E-02
5.016988E-03,2.46973E-02
5.017080E-03,2.37207E-02
5.017172E-03,2.42090E-02
5.017264E-03,2.42090E-02
5.017356E-03,2.51855E-02
5.017448E-03,2.42090E-02
5.017540E-03,2.37207E-02
5.017632E-03,2.46973E-02
5.017724E-03,2.32324E-02
5.017816E-03,2.42090E-02
5.017908E-03,2.51855E-02
5.018000E-03,2.32324E-02
5.018092E-03,2.32324E-02
5.018184E-03,2.22559E-02
5.018276E-03,2.37207E-02
5.018368E-03,2.42090E-02
5.018460E-03,2.37207E-02
5.018552E-03,2.46973E-02
5.018644E-03,2.32324E-02
5.018736E-03,2.37207E-02
5.018828E-03,2.27441E-02
5.018920E-03,2.66504E-02
5.019012E-03,2.37207E-02
5.019104E-03,2.37207E-02
5.019196E-03,2.37207E-02
5.019288E-03,2.46973E-02
5.019380E-03,2.42090E-02
5.019472E-03,2.51855E-02
5.019564E-03,2.42090E-02
5.019656E-03,2.32324E-02
5.019748E-03,2.46973E-02
5.019840E-03,2.37207E-02
5.019932E-03,2.37207E-02
5.020024E-03,2.56738E-02
5.020116E-03,2.42090E-02
5.020208E-03,2.46973E-02
5.020300E-03,2.42090E-02
5.020392E-03,2.51855E-02
5.020484E-03,2.46973E-02
5.020576E-03,2.37207E-02
5.020668E-03,2.37207E-02
5.020760E-03,2.46973E-02
5.020852E-03,2.27441E-02
5.020944E-03,2.46973E-02
5.021036E-03,2.32324E-02
5.021128E-03,2.51855E-02
5.021220E-03,2.37207E-02
5.021312E-03,2.46973E-02
5.021404E-03,2.32324E-02
5.021496E-03,2.32324E-02
5.021588E-03,2.32324E-02
5.021680E-03,2.51855E-02
5.021772E-03,2.27441E-02
5.021864E-03,2.51855E-02
5.021956E-03,2.22559E-02
5.022048E-03,2.46973E-02
5.022140E-03,2.37207E-02
5.022232E-03,2.37207E-02
5.022324E-03,2.51855E-02
5.022416E-03,2.46973E-02
5.022508E-03,2.42090E-02
5.022600E-03,2.56738E-02
5.022692E-03,2.42090E-02
5.022784E-03,2.37207E-02
5.022876E-03,2.51855E-02
5.022968E-03,2.32324E-02
5.023060E-03,2.42090E-02
5.023152E-03,2.56738E-02
5.023244E-03,2.22559E-02
5.023336E-03,2.42090E-02
5.023428E-03,2.42090E-02
5.023520E-03,2.56738E-02
5.023612E-03,2.71387E-02
5.023704E-03,2.37207E-02
5.023796E-03,2.37207E-02
5.023888E-03,2.42090E-02
5.023980E-03,2.42090E-02
5.024072E-03,2.27441E-02
5.024164E-03,2.37207E-02
5.024256E-03,2.42090E-02
5.024348E-03,2.32324E-02
5.024440E-03,2.51855E-02
5.024532E-03,2.51855E-02
5.024624E-03,2.42090E-02
5.024716E-03,2.51855E-02
5.024808E-03,2.56738E-02
5.024900E-03,2.56738E-02
5.024992E-03,2.37207E-02
5.025084E-03,2.46973E-02
5.025176E-03,2.37207E-02
5.025268E-03,2.37207E-02
5.025360E-03,2.56738E-02
5.025452E-03,2.46973E-02
5.025544E-03,2.32324E-02
5.025636E-03,2.22559E-02
5.025728E-03,2.46973E-02
5.025820E-03,2.37207E-02
5.025912E-03,2.46973E-02
5.026004E-03,2.32324E-02
5.026096E-03,2.46973E-02
5.026188E-03,2.22559E-02
5.026280E-03,2.32324E-02
5.026372E-03,2.37207E-02
5.026464E-03,2.51855E-02
5.026556E-03,2.37207E-02
5.026648E-03,2.37207E-02
5.026740E-03,2.27441E-02
5.026832E-03,2.42090E-02
5.026924E-03,2.46973E-02
5.027016E-03,2.27441E-02
5.027108E-03,2.51855E-02
5.027200E-03,2.56738E-02
5.027292E-03,2.37207E-02
5.027384E-03,2.51855E-02
5.027476E-03,2.51855E-02
5.027568E-03,2.42090E-02
5.027660E-03,2.51855E-02
5.027752E-03,2.46973E-02
5.027844E-03,2.46973E-02
5.027936E-03,2.56738E-02
5.028028E-03,2.37207E-02
5.028120E-03,2.46973E-02
5.028212E-03,2.51855E-02
5.028304E-03,2.56738E-02
5.028396E-03,2.46973E-02
5.028488E-03,2.56738E-02
5.028580E-03,2.46973E-02
5.028672E-03,2.37207E-02
5.028764E-03,2.46973E-02
5.028856E-03,2.32324E-02
5.028948E-03,2.27441E-02
5.029040E-03,2.27441E-02
5.029132E-03,2.27441E-02
5.029224E-03,2.56738E-02
5.029316E-03,2.46973E-02
5.029408E-03,2.32324E-02
5.029500E-03,2.42090E-02
5.029592E-03,2.42090E-02
5.029684E-03,2.27441E-02
5.029776E-03,2.42090E-02
5.029868E-03,2.27441E-02
5.029960E-03,2.46973E-02
5.030052E-03,2.51855E-02
5.030144E-03,2.66504E-02
5.030236E-03,2.46973E-02
5.030328E-03,2.51855E-02
5.030420E-03,2.51855E-02
5.030512E-03,2.56738E-02
5.030604E-03,2.51855E-02
5.030696E-03,2.42090E-02
5.030788E-03,2.37207E-02
5.030880E-03,2.46973E-02
5.030972E-03,2.51855E-02
5.031064E-03,2.51855E-02
5.031156E-03,2.56738E-02
5.031248E-03,2.46973E-02
5.031340E-03,2.37207E-02
5.031432E-03,2.27441E-02
5.031524E-03,2.51855E-02
5.031616E-03,2.42090E-02
5.031708E-03,2.56738E-02
5.031800E-03,2.42090E-02
5.031892E-03,2.37207E-02
5.031984E-03,2.46973E-02
5.032076E-03,2.37207E-02
5.032168E-03,2.42090E-02
5.032260E-03,2.66504E-02
5.032352E-03,2.42090E-02
5.032444E-03,2.37207E-02
5.032536E-03,2.46973E-02
5.032628E-03,2.37207E-02
5.032720E-03,2.42090E-02
5.032812E-03,2.42090E-02
5.032904E-03,2.56738E-02
5.032996E-03,2.42090E-02
5.033088E-03,2.61621E-02
5.033180E-03,2.42090E-02
5.033272E-03,2.56738E-02
5.033364E-03,2.61621E-02
5.033456E-03,2.51855E-02
5.033548E-03,2.66504E-02
5.033640E-03,2.32324E-02
5.033732E-03,2.56738E-02
5.033824E-03,2.51855E-02
5.033916E-03,2.56738E-02
5.034008E-03,2.56738E-02
5.034100E-03,2.37207E-02
5.034192E-03,2.42090E-02
5.034284E-03,2.42090E-02
5.034376E-03,2.56738E-02
5.034468E-03,2.42090E-02
5.034560E-03,2.37207E-02
5.034652E-03,2.37207E-02
5.034744E-03,2.42090E-02
5.034836E-03,2.66504E-02
5.034928E-03,2.56738E-02
5.035020E-03,2.66504E-02
5.035112E-03,2.51855E-02
5.035204E-03,2.51855E-02
5.035296E-03,2.42090E-02
5.035388E-03,2.56738E-02
5.035480E-03,2.66504E-02
5.035572E-03,2.46973E-02
5.035664E-03,2.61621E-02
5.035756E-03,2.42090E-02
5.035848E-03,2.42090E-02
5.035940E-03,2.37207E-02
5.036032E-03,2.46973E-02
5.036124E-03,2.56738E-02
5.036216E-03,2.46973E-02
5.036308E-03,2.51855E-02
5.036400E-03,2.51855E-02
5.036492E-03,2.51855E-02
5.036584E-03,2.46973E-02
5.036676E-03,2.51855E-02
5.036768E-03,2.46973E-02
5.036860E-03,2.71387E-02
5.036952E-03,2.56738E-02
5.037044E-03,2.42090E-02
5.037136E-03,2.46973E-02
5.037228E-03,2.56738E-02
5.037320E-03,2.51855E-02
5.037412E-03,2.37207E-02
5.037504E-03,2.51855E-02
5.037596E-03,2.71387E-02
5.037688E-03,2.46973E-02
5.037780E-03,2.46973E-02
5.037872E-03,2.56738E-02
5.037964E-03,2.37207E-02
5.038056E-03,2.42090E-02
5.038148E-03,2.37207E-02
5.038240E-03,2.56738E-02
5.038332E-03,2.56738E-02
5.038424E-03,2.51855E-02
5.038516E-03,2.51855E-02
5.038608E-03,2.66504E-02
5.038700E-03,2.46973E-02
5.038792E-03,2.42090E-02
5.038884E-03,2.37207E-02
5.038976E-03,2.51855E-02
5.039068E-03,2.56738E-02
5.039160E-03,2.71387E-02
5.039252E-03,2.61621E-02
5.039344E-03,2.51855E-02
5.039436E-03,2.51855E-02
5.039528E-03,2.56738E-02
5.039620E-03,2.61621E-02
5.039712E-03,2.46973E-02
5.039804E-03,2.61621E-02
5.039896E-03,2.51855E-02
5.039988E-03,2.56738E-02
5.040080E-03,2.56738E-02
5.040172E-03,2.56738E-02
5.040264E-03,2.56738E-02
5.040356E-03,2.42090E-02
5.040448E-03,2.61621E-02
5.040540E-03,2.56738E-02
5.040632E-03,2.46973E-02
5.040724E-03,2.56738E-02
5.040816E-03,2.66504E-02
5.040908E-03,2.42090E-02
5.041000E-03,2.46973E-02
5.041092E-03,2.42090E-02
5.041184E-03,2.42090E-02
5.041276E-03,2.61621E-02
5.041368E-03,2.66504E-02
5.041460E-03,2.61621E-02
5.041552E-03,2.66504E-02
5.041644E-03,2.71387E-02
5.041736E-03,2.76270E-02
5.041828E-03,2.46973E-02
5.041920E-03,2.56738E-02
5.042012E-03,2.56738E-02
5.042104E-03,2.46973E-02
5.042196E-03,2.71387E-02
5.042288E-03,2.42090E-02
5.042380E-03,2.56738E-02
5.042472E-03,2.51855E-02
5.042564E-03,2.46973E-02
5.042656E-03,2.56738E-02
5.042748E-03,2.56738E-02
5.042840E-03,2.66504E-02
5.042932E-03,2.46973E-02
5.043024E-03,2.56738E-02
5.043116E-03,2.42090E-02
5.043208E-03,2.32324E-02
5.043300E-03,2.37207E-02
5.043392E-03,2.46973E-02
5.043484E-03,2.61621E-02
5.043576E-03,2.71387E-02
5.043668E-03,2.66504E-02
5.043760E-03,2.61621E-02
5.043852E-03,2.71387E-02
5.043944E-03,2.66504E-02
5.044036E-03,2.76270E-02
5.044128E-03,2.66504E-02
5.044220E-03,2.76270E-02
5.044312E-03,2.81152E-02
5.044404E-03,2.61621E-02
5.044496E-03,2.66504E-02
5.044588E-03,2.56738E-02
5.044680E-03,2.76270E-02
5.044772E-03,2.71387E-02
5.044864E-03,2.61621E-02
5.044956E-03,2.61621E-02
5.045048E-03,2.66504E-02
5.045140E-03,2.61621E-02
5.045232E-03,2.56738E-02
5.045324E-03,2.66504E-02
5.045416E-03,2.56738E-02
5.045508E-03,2.61621E-02
5.045600E-03,2.71387E-02
5.045692E-03,2.71387E-02
5.045784E-03,2.61621E-02
5.045876E-03,2.61621E-02
5.045968E-03,2.56738E-02
5.046060E-03,2.66504E-02
5.046152E-03,2.61621E-02
5.046244E-03,2.51855E-02
5.046336E-03,2.66504E-02
5.046428E-03,2.61621E-02
5.046520E-03,2.46973E-02
5.046612E-03,2.66504E-02
5.046704E-03,2.71387E-02
5.046796E-03,2.71387E-02
5.046888E-03,2.86035E-02
5.046980E-03,2.66504E-02
5.047072E-03,2.71387E-02
5.047164E-03,2.71387E-02
5.047256E-03,2.76270E-02
5.047348E-03,2.81152E-02
5.047440E-03,2.76270E-02
5.047532E-03,2.66504E-02
5.047624E-03,2.56738E-02
5.047716E-03,2.76270E-02
5.047808E-03,2.76270E-02
5.047900E-03,2.86035E-02
5.047992E-03,2.81152E-02
5.048084E-03,2.71387E-02
5.048176E-03,2.76270E-02
5.048268E-03,2.42090E-02
5.048360E-03,2.76270E-02
5.048452E-03,2.51855E-02
5.048544E-03,2.61621E-02
5.048636E-03,2.56738E-02
5.048728E-03,2.46973E-02
5.048820E-03,2.71387E-02
5.048912E-03,2.66504E-02
5.049004E-03,2.61621E-02
5.049096E-03,2.71387E-02
5.049188E-03,2.46973E-02
5.049280E-03,2.76270E-02
5.049372E-03,2.61621E-02
5.049464E-03,2.90918E-02
5.049556E-03,2.86035E-02
5.049648E-03,2.95801E-02
5.049740E-03,2.71387E-02
5.049832E-03,2.86035E-02
5.049924E-03,2.71387E-02
5.050016E-03,2.95801E-02
5.050108E-03,2.71387E-02
5.050200E-03,2.76270E-02
5.050292E-03,2.81152E-02
5.050384E-03,2.95801E-02
5.050476E-03,2.66504E-02
5.050568E-03,2.71387E-02
5.050660E-03,2.76270E-02
5.050752E-03,2.76270E-02
5.050844E-03,2.66504E-02
5.050936E-03,2.86035E-02
5.051028E-03,2.71387E-02
5.051120E-03,2.66504E-02
5.051212E-03,2.56738E-02
5.051304E-03,2.56738E-02
5.051396E-03,2.61621E-02
5.051488E-03,2.86035E-02
5.051580E-03,2.71387E-02
5.051672E-03,2.66504E-02
5.051764E-03,2.51855E-02
5.051856E-03,2.71387E-02
5.051948E-03,2.66504E-02
5.052040E-03,2.76270E-02
5.052132E-03,2.86035E-02
5.052224E-03,2.81152E-02
5.052316E-03,2.90918E-02
5.052408E-03,2.86035E-02
5.052500E-03,2.76270E-02
5.052592E-03,2.81152E-02
5.052684E-03,3.10449E-02
5.052776E-03,2.90918E-02
5.052868E-03,2.76270E-02
5.052960E-03,2.95801E-02
5.053052E-03,2.86035E-02
5.053144E-03,2.86035E-02
5.053236E-03,2.86035E-02
5.053328E-03,2.86035E-02
5.053420E-03,2.71387E-02
5.053512E-03,2.81152E-02
5.053604E-03,2.66504E-02
5.053696E-03,2.76270E-02
5.053788E-03,2.81152E-02
5.053880E-03,2.76270E-02
5.053972E-03,2.90918E-02
5.054064E-03,2.90918E-02
5.054156E-03,2.71387E-02
5.054248E-03,2.66504E-02
5.054340E-03,2.76270E-02
5.054432E-03,2.90918E-02
5.054524E-03,2.81152E-02
5.054616E-03,2.76270E-02
5.054708E-03,2.66504E-02
5.054800E-03,2.71387E-02
5.054892E-03,2.81152E-02
5.054984E-03,3.00684E-02
5.055076E-03,2.86035E-02
5.055168E-03,2.90918E-02
5.055260E-03,2.86035E-02
5.055352E-03,2.95801E-02
5.055444E-03,2.95801E-02
5.055536E-03,3.10449E-02
5.055628E-03,2.90918E-02
5.055720E-03,2.90918E-02
5.055812E-03,2.86035E-02
5.055904E-03,2.81152E-02
5.055996E-03,2.86035E-02
5.056088E-03,2.86035E-02
5.056180E-03,2.90918E-02
5.056272E-03,2.71387E-02
5.056364E-03,2.76270E-02
5.056456E-03,2.90918E-02
5.056548E-03,2.76270E-02
5.056640E-03,2.81152E-02
5.056732E-03,2.86035E-02
5.056824E-03,2.81152E-02
5.056916E-03,2.81152E-02
5.057008E-03,2.90918E-02
5.057100E-03,2.66504E-02
5.057192E-03,2.66504E-02
5.057284E-03,2.76270E-02
5.057376E-03,2.71387E-02
5.057468E-03,2.86035E-02
5.057560E-03,2.76270E-02
5.057652E-03,2.81152E-02
5.057744E-03,3.05566E-02
5.057836E-03,3.05566E-02
5.057928E-03,2.81152E-02
5.058020E-03,3.05566E-02
5.058112E-03,2.95801E-02
5.058204E-03,3.10449E-02
5.058296E-03,2.95801E-02
5.058388E-03,2.81152E-02
5.058480E-03,3.10449E-02
5.058572E-03,2.90918E-02
5.058664E-03,2.86035E-02
5.058756E-03,2.95801E-02
5.058848E-03,2.86035E-02
5.058940E-03,3.05566E-02
5.059032E-03,2.90918E-02
5.059124E-03,2.90918E-02
5.059216E-03,2.86035E-02
5.059308E-03,2.86035E-02
5.059400E-03,2.90918E-02
5.059492E-03,2.71387E-02
5.059584E-03,2.86035E-02
5.059676E-03,2.86035E-02
5.059768E-03,2.90918E-02
5.059860E-03,2.81152E-02
5.059952E-03,2.86035E-02
5.060044E-03,2.71387E-02
5.060136E-03,2.90918E-02
5.060228E-03,3.00684E-02
5.060320E-03,2.86035E-02
5.060412E-03,2.90918E-02
5.060504E-03,2.86035E-02
5.060596E-03,3.00684E-02
5.060688E-03,3.15332E-02
5.060780E-03,2.90918E-02
5.060872E-03,2.95801E-02
5.060964E-03,3.10449E-02
5.061056E-03,3.00684E-02
5.061148E-03,2.86035E-02
5.061240E-03,2.95801E-02
5.061332E-03,2.90918E-02
5.061424E-03,3.00684E-02
5.061516E-03,2.90918E-02
5.061608E-03,3.00684E-02
5.061700E-03,2.81152E-02
5.061792E-03,2.90918E-02
5.061884E-03,2.90918E-02
5.061976E-03,2.76270E-02
5.062068E-03,2.95801E-02
5.062160E-03,3.00684E-02
5.062252E-03,2.76270E-02
5.062344E-03,2.90918E-02
5.062436E-03,3.05566E-02
5.062528E-03,2.90918E-02
5.062620E-03,2.81152E-02
5.062712E-03,3.05566E-02
5.062804E-03,2.95801E-02
5.062896E-03,2.90918E-02
5.062988E-03,3.15332E-02
5.063080E-03,3.10449E-02
5.063172E-03,2.86035E-02
5.063264E-03,3.15332E-02
5.063356E-03,3.20215E-02
5.063448E-03,3.15332E-02
5.063540E-03,2.95801E-02
5.063632E-03,2.95801E-02
5.063724E-03,2.95801E-02
5.063816E-03,2.95801E-02
5.063908E-03,3.05566E-02
5.064000E-03,2.95801E-02
5.064092E-03,3.00684E-02
5.064184E-03,3.05566E-02
5.064276E-03,2.95801E-02
5.064368E-03,3.05566E-02
5.064460E-03,3.20215E-02
5.064552E-03,2.76270E-02
5.064644E-03,2.95801E-02
5.064736E-03,3.00684E-02
5.064828E-03,3.05566E-02
5.064920E-03,2.86035E-02
5.065012E-03,2.86035E-02
5.065104E-03,3.00684E-02
5.065196E-03,2.90918E-02
5.065288E-03,3.00684E-02
5.065380E-03,2.90918E-02
5.065472E-03,3.00684E-02
5.065564E-03,3.05566E-02
5.065656E-03,3.10449E-02
5.065748E-03,2.95801E-02
5.065840E-03,3.29980E-02
5.065932E-03,3.15332E-02
5.066024E-03,2.95801E-02
5.066116E-03,3.10449E-02
5.066208E-03,3.00684E-02
5.066300E-03,3.00684E-02
5.066392E-03,3.00684E-02
5.066484E-03,3.10449E-02
5.066576E-03,3.05566E-02
5.066668E-03,3.00684E-02
5.066760E-03,2.95801E-02
5.066852E-03,3.00684E-02
5.066944E-03,3.05566E-02
5.067036E-03,3.00684E-02
5.067128E-03,3.05566E-02
5.067220E-03,2.90918E-02
5.067312E-03,3.25098E-02
5.067404E-03,2.90918E-02
5.067496E-03,3.05566E-02
5.067588E-03,2.86035E-02
5.067680E-03,3.20215E-02
5.067772E-03,3.05566E-02
5.067864E-03,3.05566E-02
5.067956E-03,2.95801E-02
5.068048E-03,3.15332E-02
5.068140E-03,3.15332E-02
5.068232E-03,3.10449E-02
5.068324E-03,2.95801E-02
5.068416E-03,3.15332E-02
5.068508E-03,3.25098E-02
5.068600E-03,3.05566E-02
5.068692E-03,3.10449E-02
5.068784E-03,3.20215E-02
5.068876E-03,3.29980E-02
5.068968E-03,2.95801E-02
5.069060E-03,3.34863E-02
5.069152E-03,3.25098E-02
5.069244E-03,3.25098E-02
5.069336E-03,3.15332E-02
5.069428E-03,3.10449E-02
5.069520E-03,3.10449E-02
5.069612E-03,3.10449E-02
5.069704E-03,2.90918E-02
5.069796E-03,3.00684E-02
5.069888E-03,3.00684E-02
5.069980E-03,2.81152E-02
5.070072E-03,3.20215E-02
5.070164E-03,3.10449E-02
5.070256E-03,3.10449E-02
5.070348E-03,3.20215E-02
5.070440E-03,2.95801E-02
5.070532E-03,3.10449E-02
5.070624E-03,3.10449E-02
5.070716E-03,3.20215E-02
5.070808E-03,3.25098E-02
5.070900E-03,3.20215E-02
5.070992E-03,3.00684E-02
5.071084E-03,3.39746E-02
5.071176E-03,3.05566E-02
5.071268E-03,3.20215E-02
5.071360E-03,3.00684E-02
5.071452E-03,2.95801E-02
5.071544E-03,3.05566E-02
5.071636E-03,3.15332E-02
5.071728E-03,3.20215E-02
5.071820E-03,3.10449E-02
5.071912E-03,3.10449E-02
5.072004E-03,3.15332E-02
5.072096E-03,3.25098E-02
5.072188E-03,3.25098E-02
5.072280E-03,3.20215E-02
5.072372E-03,3.20215E-02
